id,stock_code,product_code,manufacturing_date,expiry_date,initial_qty,remaining_qty,arrival_date,shelf_life,lead_time
1535,EGG-FIS,175,2017-11-12,2017-11-14,11,0,2017-11-13,2.00,1.00
1536,EGG-FIS,176,2017-11-18,2017-11-20,7,0,2017-11-19,2.00,1.00
1537,EGG-FIS,177,2017-11-23,2017-11-25,3,0,2017-11-24,2.00,1.00
1538,EGG-FIS,178,2017-11-28,2017-11-30,8,0,2017-11-29,2.00,1.00
1539,EGG-FIS,179,2017-12-04,2017-12-06,8,0,2017-12-05,2.00,1.00
1540,EGG-FIS,180,2017-12-09,2017-12-11,9,0,2017-12-10,2.00,1.00
1541,EGG-FIS,181,2017-12-15,2017-12-17,11,0,2017-12-16,2.00,1.00
1542,EGG-FIS,182,2017-12-21,2017-12-23,11,0,2017-12-22,2.00,1.00
1543,EGG-FIS,183,2017-12-27,2017-12-29,11,0,2017-12-28,2.00,1.00
1544,EGG-FIS,184,2018-01-02,2018-01-04,11,0,2018-01-03,2.00,1.00
1545,EGG-FIS,185,2018-01-08,2018-01-10,11,0,2018-01-09,2.00,1.00
1546,EGG-FIS,186,2018-01-14,2018-01-16,11,0,2018-01-15,2.00,1.00
1547,EGG-FIS,187,2018-01-20,2018-01-22,7,0,2018-01-21,2.00,1.00
1548,EGG-FIS,188,2018-01-25,2018-01-27,3,0,2018-01-26,2.00,1.00
1549,EGG-FIS,189,2018-01-31,2018-02-02,8,0,2018-02-01,2.00,1.00
1550,EGG-FIS,190,2018-02-06,2018-02-08,8,0,2018-02-07,2.00,1.00
1551,EGG-FIS,191,2018-02-13,2018-02-15,9,0,2018-02-14,2.00,1.00
1552,EGG-FIS,192,2018-02-20,2018-02-22,15,0,2018-02-21,2.00,1.00
1553,EGG-FIS,193,2018-02-25,2018-02-27,6,0,2018-02-26,2.00,1.00
1554,EGG-FIS,194,2018-03-04,2018-03-06,14,0,2018-03-05,2.00,1.00
1555,EGG-FIS,195,2018-03-10,2018-03-12,10,0,2018-03-11,2.00,1.00
1556,EGG-FIS,196,2018-03-15,2018-03-17,11,0,2018-03-16,2.00,1.00
1557,EGG-FIS,197,2018-03-21,2018-03-23,16,0,2018-03-22,2.00,1.00
1558,EGG-FIS,198,2018-03-27,2018-03-29,19,0,2018-03-28,2.00,1.00
1559,EGG-FIS,199,2018-04-02,2018-04-04,11,0,2018-04-03,2.00,1.00
1560,EGG-FIS,200,2018-04-07,2018-04-09,1,0,2018-04-08,2.00,1.00
1561,EGG-FIS,201,2018-04-13,2018-04-15,8,0,2018-04-14,2.00,1.00
1562,EGG-FIS,202,2018-04-19,2018-04-21,9,0,2018-04-20,2.00,1.00
1563,EGG-FIS,203,2018-04-25,2018-04-27,9,0,2018-04-26,2.00,1.00
1564,EGG-FIS,204,2018-05-01,2018-05-03,10,0,2018-05-02,2.00,1.00
1565,EGG-FIS,205,2018-05-07,2018-05-09,8,0,2018-05-08,2.00,1.00
1566,EGG-FIS,206,2018-05-13,2018-05-15,8,0,2018-05-14,2.00,1.00
1567,EGG-FIS,207,2018-05-19,2018-05-21,8,0,2018-05-20,2.00,1.00
1568,EGG-FIS,208,2018-05-25,2018-05-27,8,0,2018-05-26,2.00,1.00
1569,EGG-FIS,209,2018-05-31,2018-06-02,9,0,2018-06-01,2.00,1.00
1570,EGG-FIS,210,2018-06-06,2018-06-08,9,0,2018-06-07,2.00,1.00
1571,EGG-FIS,211,2018-06-12,2018-06-14,9,0,2018-06-13,2.00,1.00
1572,EGG-FIS,212,2018-06-17,2018-06-19,1,0,2018-06-18,2.00,1.00
1573,EGG-FIS,213,2018-06-23,2018-06-25,8,0,2018-06-24,2.00,1.00
1574,EGG-FIS,214,2018-06-28,2018-06-30,4,0,2018-06-29,2.00,1.00
1575,EGG-FIS,215,2018-07-03,2018-07-05,6,0,2018-07-04,2.00,1.00
1576,EGG-FIS,216,2018-07-09,2018-07-11,7,0,2018-07-10,2.00,1.00
1577,EGG-FIS,217,2018-07-15,2018-07-17,8,0,2018-07-16,2.00,1.00
1578,EGG-FIS,218,2018-07-21,2018-07-23,16,0,2018-07-22,2.00,1.00
1579,EGG-FIS,219,2018-07-27,2018-07-29,11,0,2018-07-28,2.00,1.00
1580,EGG-FIS,220,2018-08-02,2018-08-04,10,0,2018-08-03,2.00,1.00
1581,EGG-FIS,221,2018-08-08,2018-08-10,10,0,2018-08-09,2.00,1.00
1582,EGG-FIS,222,2018-08-13,2018-08-15,3,0,2018-08-14,2.00,1.00
1583,EGG-FIS,223,2018-08-19,2018-08-21,11,0,2018-08-20,2.00,1.00
1584,EGG-FIS,224,2018-08-24,2018-08-26,6,0,2018-08-25,2.00,1.00
1585,EGG-FIS,225,2018-08-30,2018-09-01,11,0,2018-08-31,2.00,1.00
1586,EGG-FIS,226,2018-09-05,2018-09-07,11,0,2018-09-06,2.00,1.00
1587,EGG-FIS,227,2018-09-11,2018-09-13,9,0,2018-09-12,2.00,1.00
1588,EGG-FIS,228,2018-09-17,2018-09-19,12,0,2018-09-18,2.00,1.00
1589,EGG-FIS,229,2018-09-22,2018-09-24,12,0,2018-09-23,2.00,1.00
1590,EGG-FIS,230,2018-09-28,2018-09-30,17,0,2018-09-29,2.00,1.00
1591,EGG-FIS,231,2018-10-03,2018-10-05,10,0,2018-10-04,2.00,1.00
1592,EGG-FIS,232,2018-10-10,2018-10-12,16,0,2018-10-11,2.00,1.00
1593,EGG-FIS,233,2018-10-15,2018-10-17,6,0,2018-10-16,2.00,1.00
1594,EGG-FIS,234,2018-10-21,2018-10-23,15,0,2018-10-22,2.00,1.00
1595,EGG-FIS,235,2018-10-27,2018-10-29,14,0,2018-10-28,2.00,1.00
1596,EGG-FIS,236,2018-11-02,2018-11-04,11,0,2018-11-03,2.00,1.00
1597,EGG-FIS,237,2018-11-08,2018-11-10,11,0,2018-11-09,2.00,1.00
1598,EGG-FIS,238,2018-11-15,2018-11-17,7,0,2018-11-16,2.00,1.00
1599,EGG-FIS,239,2018-11-21,2018-11-23,8,0,2018-11-22,2.00,1.00
1600,EGG-FIS,240,2018-11-27,2018-11-29,14,0,2018-11-28,2.00,1.00
1601,EGG-FIS,241,2018-12-02,2018-12-04,6,0,2018-12-03,2.00,1.00
1602,EGG-FIS,242,2018-12-08,2018-12-10,13,0,2018-12-09,2.00,1.00
1603,EGG-FIS,243,2018-12-14,2018-12-16,10,0,2018-12-15,2.00,1.00
1604,EGG-FIS,244,2018-12-20,2018-12-22,14,0,2018-12-21,2.00,1.00
1605,EGG-FIS,245,2018-12-26,2018-12-28,12,0,2018-12-27,2.00,1.00
1606,EGG-EGG,1,2015-01-02,2015-01-23,176,0,2015-01-06,0.00,0.00
1607,EGG-EGG,2,2015-01-21,2015-02-11,11,0,2015-01-25,21.00,4.00
1608,EGG-EGG,3,2015-02-07,2015-02-28,82,0,2015-02-11,21.00,4.00
1609,EGG-EGG,4,2015-02-12,2015-03-05,35,0,2015-02-16,21.00,4.00
1610,EGG-EGG,5,2015-03-04,2015-03-25,110,0,2015-03-08,21.00,4.00
1611,EGG-EGG,6,2015-03-12,2015-04-02,33,0,2015-03-16,21.00,4.00
1612,EGG-EGG,7,2015-03-26,2015-04-16,97,0,2015-03-30,21.00,4.00
1613,EGG-EGG,8,2015-04-17,2015-05-08,89,0,2015-04-21,21.00,4.00
1614,EGG-EGG,9,2015-05-08,2015-05-29,67,0,2015-05-12,21.00,4.00
1615,EGG-EGG,10,2015-05-24,2015-06-14,72,0,2015-05-28,21.00,4.00
1616,EGG-EGG,11,2015-06-01,2015-06-22,59,0,2015-06-05,21.00,4.00
1617,EGG-EGG,12,2015-06-16,2015-07-07,45,0,2015-06-20,21.00,4.00
1618,EGG-EGG,13,2015-06-21,2015-07-12,77,0,2015-06-25,21.00,4.00
1619,EGG-EGG,14,2015-07-10,2015-07-31,53,0,2015-07-14,21.00,4.00
1620,EGG-EGG,15,2015-07-20,2015-08-10,90,0,2015-07-24,21.00,4.00
1621,EGG-EGG,16,2015-08-09,2015-08-30,85,0,2015-08-13,21.00,4.00
1622,EGG-EGG,17,2015-08-31,2015-09-21,79,0,2015-09-04,21.00,4.00
1623,EGG-EGG,18,2015-09-08,2015-09-29,31,0,2015-09-12,21.00,4.00
1624,EGG-EGG,19,2015-09-15,2015-10-06,50,0,2015-09-19,21.00,4.00
1625,EGG-EGG,20,2015-09-23,2015-10-14,32,0,2015-09-27,21.00,4.00
1626,EGG-EGG,21,2015-09-29,2015-10-20,76,0,2015-10-03,21.00,4.00
1627,EGG-EGG,22,2015-10-14,2015-11-04,109,0,2015-10-18,21.00,4.00
1628,EGG-EGG,23,2015-10-19,2015-11-09,32,0,2015-10-23,21.00,4.00
1629,EGG-EGG,24,2015-11-05,2015-11-26,117,0,2015-11-09,21.00,4.00
1630,EGG-EGG,25,2015-11-11,2015-12-02,50,0,2015-11-15,21.00,4.00
1631,EGG-EGG,26,2015-11-26,2015-12-17,41,0,2015-11-30,21.00,4.00
1632,EGG-EGG,27,2015-12-10,2015-12-31,59,0,2015-12-14,21.00,4.00
1633,EGG-EGG,28,2015-12-21,2016-01-11,40,0,2015-12-25,21.00,4.00
1634,EGG-EGG,29,2016-01-09,2016-01-30,48,0,2016-01-13,21.00,4.00
1635,EGG-EGG,30,2016-01-31,2016-02-21,65,0,2016-02-04,21.00,4.00
1636,EGG-EGG,31,2016-02-08,2016-02-29,25,0,2016-02-12,21.00,4.00
1637,EGG-EGG,32,2016-02-15,2016-03-07,75,0,2016-02-19,21.00,4.00
1638,EGG-EGG,33,2016-03-08,2016-03-29,76,0,2016-03-12,21.00,4.00
1639,EGG-EGG,34,2016-03-20,2016-04-10,103,0,2016-03-24,21.00,4.00
1640,EGG-EGG,35,2016-04-11,2016-05-02,114,0,2016-04-15,21.00,4.00
1641,EGG-EGG,36,2016-04-21,2016-05-12,23,0,2016-04-25,21.00,4.00
1642,EGG-EGG,37,2016-05-04,2016-05-25,90,0,2016-05-08,21.00,4.00
1643,EGG-EGG,38,2016-05-26,2016-06-16,89,0,2016-05-30,21.00,4.00
1644,EGG-EGG,39,2016-06-01,2016-06-22,31,0,2016-06-05,21.00,4.00
1645,EGG-EGG,40,2016-06-23,2016-07-14,102,0,2016-06-27,21.00,4.00
1646,EGG-EGG,41,2016-07-15,2016-08-05,83,0,2016-07-19,21.00,4.00
1647,EGG-EGG,42,2016-07-26,2016-08-16,24,0,2016-07-30,21.00,4.00
1648,EGG-EGG,43,2016-08-12,2016-09-02,101,0,2016-08-16,21.00,4.00
1649,EGG-EGG,44,2016-08-18,2016-09-08,44,0,2016-08-22,21.00,4.00
1650,EGG-EGG,45,2016-08-25,2016-09-15,59,0,2016-08-29,21.00,4.00
1651,EGG-EGG,46,2016-09-09,2016-09-30,41,0,2016-09-13,21.00,4.00
1652,EGG-EGG,47,2016-09-18,2016-10-09,67,0,2016-09-22,21.00,4.00
1653,EGG-EGG,48,2016-10-05,2016-10-26,8,0,2016-10-09,21.00,4.00
1654,EGG-EGG,49,2016-10-12,2016-11-02,52,0,2016-10-16,21.00,4.00
1655,EGG-EGG,50,2016-10-19,2016-11-09,30,0,2016-10-23,21.00,4.00
1656,EGG-EGG,51,2016-10-24,2016-11-14,98,0,2016-10-28,21.00,4.00
1657,EGG-EGG,52,2016-11-07,2016-11-28,42,0,2016-11-11,21.00,4.00
1658,EGG-EGG,53,2016-11-15,2016-12-06,84,0,2016-11-19,21.00,4.00
1659,EGG-EGG,54,2016-11-21,2016-12-12,5,0,2016-11-25,21.00,4.00
1660,EGG-EGG,55,2016-11-30,2016-12-21,92,0,2016-12-04,21.00,4.00
1661,EGG-EGG,56,2016-12-14,2017-01-04,11,0,2016-12-18,21.00,4.00
1662,EGG-EGG,57,2016-12-19,2017-01-09,78,0,2016-12-23,21.00,4.00
1663,EGG-EGG,58,2016-12-25,2017-01-15,32,0,2016-12-29,21.00,4.00
1664,EGG-EGG,59,2017-01-13,2017-02-03,144,0,2017-01-17,21.00,4.00
1665,EGG-EGG,60,2017-01-23,2017-02-13,80,0,2017-01-27,21.00,4.00
1666,EGG-EGG,61,2017-02-06,2017-02-27,85,0,2017-02-10,21.00,4.00
1667,EGG-EGG,62,2017-02-28,2017-03-21,113,0,2017-03-04,21.00,4.00
1668,EGG-EGG,63,2017-03-06,2017-03-27,61,0,2017-03-10,21.00,4.00
1669,EGG-EGG,64,2017-03-18,2017-04-08,59,0,2017-03-22,21.00,4.00
1670,EGG-EGG,65,2017-03-27,2017-04-17,67,0,2017-03-31,21.00,4.00
1671,EGG-EGG,66,2017-04-07,2017-04-28,76,0,2017-04-11,21.00,4.00
1672,EGG-EGG,67,2017-04-19,2017-05-10,25,0,2017-04-23,21.00,4.00
1673,EGG-EGG,68,2017-04-29,2017-05-20,77,0,2017-05-03,21.00,4.00
1674,EGG-EGG,69,2017-05-10,2017-05-31,51,0,2017-05-14,21.00,4.00
1675,EGG-EGG,70,2017-05-19,2017-06-09,50,0,2017-05-23,21.00,4.00
1676,EGG-EGG,71,2017-05-29,2017-06-19,105,0,2017-06-02,21.00,4.00
1677,EGG-EGG,72,2017-06-07,2017-06-28,41,0,2017-06-11,21.00,4.00
1678,EGG-EGG,73,2017-06-29,2017-07-20,77,0,2017-07-03,21.00,4.00
1679,EGG-EGG,74,2017-07-05,2017-07-26,33,0,2017-07-09,21.00,4.00
1680,EGG-EGG,75,2017-07-15,2017-08-05,97,0,2017-07-19,21.00,4.00
1681,EGG-EGG,76,2017-08-01,2017-08-22,25,0,2017-08-05,21.00,4.00
1682,EGG-EGG,77,2017-08-08,2017-08-29,94,0,2017-08-12,21.00,4.00
1683,EGG-EGG,78,2017-08-19,2017-09-09,36,0,2017-08-23,21.00,4.00
1684,EGG-EGG,79,2017-08-24,2017-09-14,167,0,2017-08-28,21.00,4.00
1685,EGG-EGG,80,2017-09-06,2017-09-27,4,0,2017-09-10,21.00,4.00
1686,EGG-EGG,81,2017-09-26,2017-10-17,159,0,2017-09-30,21.00,4.00
1687,EGG-EGG,82,2017-10-13,2017-11-03,56,0,2017-10-17,21.00,4.00
1688,EGG-EGG,83,2017-10-18,2017-11-08,70,0,2017-10-22,21.00,4.00
1689,EGG-EGG,84,2017-11-04,2017-11-25,39,0,2017-11-08,21.00,4.00
1690,EGG-EGG,85,2017-11-10,2017-12-01,63,0,2017-11-14,21.00,4.00
1691,EGG-EGG,86,2017-11-21,2017-12-12,26,0,2017-11-25,21.00,4.00
1692,EGG-EGG,87,2017-12-04,2017-12-25,48,0,2017-12-08,21.00,4.00
1693,EGG-EGG,88,2017-12-16,2018-01-06,67,0,2017-12-20,21.00,4.00
1694,EGG-EGG,89,2017-12-24,2018-01-14,50,0,2017-12-28,21.00,4.00
1695,EGG-EGG,90,2018-01-09,2018-01-30,80,0,2018-01-13,21.00,4.00
1696,EGG-EGG,91,2018-01-15,2018-02-05,47,0,2018-01-19,21.00,4.00
1697,EGG-EGG,92,2018-01-31,2018-02-21,69,0,2018-02-04,21.00,4.00
1698,EGG-EGG,93,2018-02-10,2018-03-03,119,0,2018-02-14,21.00,4.00
1699,EGG-EGG,94,2018-02-25,2018-03-18,32,0,2018-03-01,21.00,4.00
1700,EGG-EGG,95,2018-03-04,2018-03-25,83,0,2018-03-08,21.00,4.00
1701,EGG-EGG,96,2018-03-12,2018-04-02,42,0,2018-03-16,21.00,4.00
1702,EGG-EGG,97,2018-03-18,2018-04-08,85,0,2018-03-22,21.00,4.00
1703,EGG-EGG,98,2018-03-27,2018-04-17,42,0,2018-03-31,21.00,4.00
1704,EGG-EGG,99,2018-04-01,2018-04-22,94,0,2018-04-05,21.00,4.00
1705,EGG-EGG,100,2018-04-10,2018-05-01,63,0,2018-04-14,21.00,4.00
1706,EGG-EGG,101,2018-04-25,2018-05-16,155,0,2018-04-29,21.00,4.00
1707,EGG-EGG,102,2018-05-13,2018-06-03,112,0,2018-05-17,21.00,4.00
1708,EGG-EGG,103,2018-05-19,2018-06-09,23,0,2018-05-23,21.00,4.00
1709,EGG-EGG,104,2018-06-08,2018-06-29,72,0,2018-06-12,21.00,4.00
1710,EGG-EGG,105,2018-06-18,2018-07-09,128,0,2018-06-22,21.00,4.00
1711,EGG-EGG,106,2018-07-10,2018-07-31,113,0,2018-07-14,21.00,4.00
1712,EGG-EGG,107,2018-07-23,2018-08-13,21,0,2018-07-27,21.00,4.00
1713,EGG-EGG,108,2018-08-07,2018-08-28,84,0,2018-08-11,21.00,4.00
1714,EGG-EGG,109,2018-08-13,2018-09-03,45,0,2018-08-17,21.00,4.00
1715,EGG-EGG,110,2018-08-18,2018-09-08,80,0,2018-08-22,21.00,4.00
1716,EGG-EGG,111,2018-08-25,2018-09-15,65,0,2018-08-29,21.00,4.00
1717,EGG-EGG,112,2018-09-10,2018-10-01,187,0,2018-09-14,21.00,4.00
1718,EGG-EGG,113,2018-09-18,2018-10-09,76,0,2018-09-22,21.00,4.00
1719,EGG-EGG,114,2018-09-26,2018-10-17,92,0,2018-09-30,21.00,4.00
1720,EGG-EGG,115,2018-10-10,2018-10-31,58,0,2018-10-14,21.00,4.00
1721,EGG-EGG,116,2018-10-20,2018-11-10,66,0,2018-10-24,21.00,4.00
1722,EGG-EGG,117,2018-10-27,2018-11-17,186,0,2018-10-31,21.00,4.00
1723,EGG-EGG,118,2018-11-18,2018-12-09,89,0,2018-11-22,21.00,4.00
1724,EGG-EGG,119,2018-11-25,2018-12-16,43,0,2018-11-29,21.00,4.00
1725,EGG-EGG,120,2018-12-09,2018-12-30,60,0,2018-12-13,21.00,4.00
1726,EGG-EGG,121,2018-12-19,2019-01-09,63,0,2018-12-23,21.00,4.00
1727,EGG-EGG,122,2018-12-25,2019-01-15,34,18,2018-12-29,21.00,4.00
1728,BAK-BIS,1,2014-11-21,2015-08-18,808,0,2015-01-06,0.00,0.00
1729,BAK-BIS,2,2015-01-01,2015-09-28,247,0,2015-02-16,270.00,46.00
1730,BAK-BIS,3,2015-02-03,2015-10-31,790,0,2015-03-21,270.00,46.00
1731,BAK-BIS,4,2015-04-12,2016-01-07,145,0,2015-05-28,270.00,46.00
1732,BAK-BIS,5,2015-05-31,2016-02-25,246,0,2015-07-16,270.00,46.00
1733,BAK-BIS,6,2015-06-30,2016-03-26,345,0,2015-08-15,270.00,46.00
1734,BAK-BIS,7,2015-08-09,2016-05-05,472,0,2015-09-24,270.00,46.00
1735,BAK-BIS,8,2015-09-09,2016-06-05,506,0,2015-10-25,270.00,46.00
1736,BAK-BIS,9,2015-10-09,2016-07-05,262,0,2015-11-24,270.00,46.00
1737,BAK-BIS,10,2015-10-29,2016-07-25,294,0,2015-12-14,270.00,46.00
1738,BAK-BIS,11,2015-11-19,2016-08-15,417,0,2016-01-04,270.00,46.00
1739,BAK-BIS,12,2016-01-06,2016-10-02,383,0,2016-02-21,270.00,46.00
1740,BAK-BIS,13,2016-03-02,2016-11-27,351,0,2016-04-17,270.00,46.00
1741,BAK-BIS,14,2016-04-01,2016-12-27,364,0,2016-05-17,270.00,46.00
1742,BAK-BIS,15,2016-04-26,2017-01-21,541,0,2016-06-11,270.00,46.00
1743,BAK-BIS,16,2016-05-17,2017-02-11,388,0,2016-07-02,270.00,46.00
1744,BAK-BIS,17,2016-06-25,2017-03-22,467,0,2016-08-10,270.00,46.00
1745,BAK-BIS,18,2016-08-03,2017-04-30,428,0,2016-09-18,270.00,46.00
1746,BAK-BIS,19,2016-08-14,2017-05-11,515,0,2016-09-29,270.00,46.00
1747,BAK-BIS,20,2016-09-13,2017-06-10,492,0,2016-10-29,270.00,46.00
1748,BAK-BIS,21,2016-10-06,2017-07-03,340,0,2016-11-21,270.00,46.00
1749,BAK-BIS,22,2016-10-29,2017-07-26,552,0,2016-12-14,270.00,46.00
1750,BAK-BIS,23,2016-11-16,2017-08-13,452,0,2017-01-01,270.00,46.00
1751,BAK-BIS,24,2017-01-13,2017-10-10,223,0,2017-02-28,270.00,46.00
1752,BAK-BIS,25,2017-02-13,2017-11-10,530,0,2017-03-31,270.00,46.00
1753,BAK-BIS,26,2017-03-11,2017-12-06,376,0,2017-04-26,270.00,46.00
1754,BAK-BIS,27,2017-04-21,2018-01-16,509,0,2017-06-06,270.00,46.00
1755,BAK-BIS,28,2017-05-10,2018-02-04,309,0,2017-06-25,270.00,46.00
1756,BAK-BIS,29,2017-06-06,2018-03-03,375,0,2017-07-22,270.00,46.00
1757,BAK-BIS,30,2017-06-26,2018-03-23,487,0,2017-08-11,270.00,46.00
1758,BAK-BIS,31,2017-08-11,2018-05-08,542,0,2017-09-26,270.00,46.00
1759,BAK-BIS,32,2017-09-04,2018-06-01,274,0,2017-10-20,270.00,46.00
1760,BAK-BIS,33,2017-09-25,2018-06-22,437,0,2017-11-10,270.00,46.00
1761,BAK-BIS,34,2017-10-12,2018-07-09,460,0,2017-11-27,270.00,46.00
1762,BAK-BIS,35,2017-11-05,2018-08-02,466,0,2017-12-21,270.00,46.00
1763,BAK-BIS,36,2017-12-04,2018-08-31,695,0,2018-01-19,270.00,46.00
1764,BAK-BIS,37,2018-01-05,2018-10-02,341,0,2018-02-20,270.00,46.00
1765,BAK-BIS,38,2018-02-08,2018-11-05,370,0,2018-03-26,270.00,46.00
1766,BAK-BIS,39,2018-03-04,2018-11-29,378,0,2018-04-19,270.00,46.00
1767,BAK-BIS,40,2018-04-14,2019-01-09,281,0,2018-05-30,270.00,46.00
1768,BAK-BIS,41,2018-05-03,2019-01-28,367,0,2018-06-18,270.00,46.00
1769,BAK-BIS,42,2018-06-11,2019-03-08,172,0,2018-07-27,270.00,46.00
1770,BAK-BIS,43,2018-06-28,2019-03-25,496,0,2018-08-13,270.00,46.00
1771,BAK-BIS,44,2018-07-19,2019-04-15,547,0,2018-09-03,270.00,46.00
1772,BAK-BIS,45,2018-08-03,2019-04-30,771,0,2018-09-18,270.00,46.00
1773,BAK-BIS,46,2018-09-11,2019-06-08,279,0,2018-10-27,270.00,46.00
1774,BAK-BIS,47,2018-10-07,2019-07-04,482,0,2018-11-22,270.00,46.00
1775,BAK-BIS,48,2018-10-20,2019-07-17,350,0,2018-12-05,270.00,46.00
1776,BAK-BIS,49,2018-11-02,2019-07-30,706,401,2018-12-18,270.00,46.00
1777,FOO-ORG,1,2015-01-05,2015-07-04,180,0,2015-01-07,0.00,0.00
1778,FOO-ORG,2,2015-02-26,2015-08-25,39,0,2015-02-28,180.00,2.00
1779,FOO-ORG,3,2015-03-26,2015-09-22,85,0,2015-03-28,180.00,2.00
1780,FOO-ORG,4,2015-04-09,2015-10-06,32,0,2015-04-11,180.00,2.00
1781,FOO-ORG,5,2015-05-06,2015-11-02,74,0,2015-05-08,180.00,2.00
1782,FOO-ORG,6,2015-05-24,2015-11-20,119,0,2015-05-26,180.00,2.00
1783,FOO-ORG,7,2015-07-29,2016-01-25,37,0,2015-07-31,180.00,2.00
1784,FOO-ORG,8,2015-09-10,2016-03-08,113,0,2015-09-12,180.00,2.00
1785,FOO-ORG,9,2015-10-21,2016-04-18,55,0,2015-10-23,180.00,2.00
1786,FOO-ORG,10,2015-11-18,2016-05-16,61,0,2015-11-20,180.00,2.00
1787,FOO-ORG,11,2015-11-28,2016-05-26,96,0,2015-11-30,180.00,2.00
1788,FOO-ORG,12,2016-02-10,2016-08-08,65,0,2016-02-12,180.00,2.00
1789,FOO-ORG,13,2016-03-08,2016-09-04,61,0,2016-03-10,180.00,2.00
1790,FOO-ORG,14,2016-04-23,2016-10-20,80,0,2016-04-25,180.00,2.00
1791,FOO-ORG,15,2016-05-11,2016-11-07,96,0,2016-05-13,180.00,2.00
1792,FOO-ORG,16,2016-06-19,2016-12-16,81,0,2016-06-21,180.00,2.00
1793,FOO-ORG,17,2016-08-12,2017-02-08,51,0,2016-08-14,180.00,2.00
1794,FOO-ORG,18,2016-08-25,2017-02-21,111,0,2016-08-27,180.00,2.00
1795,FOO-ORG,19,2016-09-13,2017-03-12,81,0,2016-09-15,180.00,2.00
1796,FOO-ORG,20,2016-09-28,2017-03-27,98,0,2016-09-30,180.00,2.00
1797,FOO-ORG,21,2016-10-16,2017-04-14,62,0,2016-10-18,180.00,2.00
1798,FOO-ORG,22,2016-11-30,2017-05-29,53,0,2016-12-02,180.00,2.00
1799,FOO-ORG,23,2016-12-08,2017-06-06,79,0,2016-12-10,180.00,2.00
1800,FOO-ORG,24,2017-01-06,2017-07-05,94,0,2017-01-08,180.00,2.00
1801,FOO-ORG,25,2017-02-10,2017-08-09,66,0,2017-02-12,180.00,2.00
1802,FOO-ORG,26,2017-03-12,2017-09-08,81,0,2017-03-14,180.00,2.00
1803,FOO-ORG,27,2017-04-06,2017-10-03,122,0,2017-04-08,180.00,2.00
1804,FOO-ORG,28,2017-05-03,2017-10-30,48,0,2017-05-05,180.00,2.00
1805,FOO-ORG,29,2017-05-17,2017-11-13,69,0,2017-05-19,180.00,2.00
1806,FOO-ORG,30,2017-05-31,2017-11-27,76,0,2017-06-02,180.00,2.00
1807,FOO-ORG,31,2017-06-26,2017-12-23,54,0,2017-06-28,180.00,2.00
1808,FOO-ORG,32,2017-07-08,2018-01-04,65,0,2017-07-10,180.00,2.00
1809,FOO-ORG,33,2017-07-28,2018-01-24,54,0,2017-07-30,180.00,2.00
1810,FOO-ORG,34,2017-08-10,2018-02-06,93,0,2017-08-12,180.00,2.00
1811,FOO-ORG,35,2017-08-26,2018-02-22,107,0,2017-08-28,180.00,2.00
1812,FOO-ORG,36,2017-09-26,2018-03-25,25,0,2017-09-28,180.00,2.00
1813,FOO-ORG,37,2017-10-02,2018-03-31,135,0,2017-10-04,180.00,2.00
1814,FOO-ORG,38,2017-10-24,2018-04-22,112,0,2017-10-26,180.00,2.00
1815,FOO-ORG,39,2017-12-02,2018-05-31,83,0,2017-12-04,180.00,2.00
1816,FOO-ORG,40,2017-12-30,2018-06-28,50,0,2018-01-01,180.00,2.00
1817,FOO-ORG,41,2018-01-27,2018-07-26,90,0,2018-01-29,180.00,2.00
1818,FOO-ORG,42,2018-02-12,2018-08-11,89,0,2018-02-14,180.00,2.00
1819,FOO-ORG,43,2018-03-14,2018-09-10,111,0,2018-03-16,180.00,2.00
1820,FOO-ORG,44,2018-04-15,2018-10-12,29,0,2018-04-17,180.00,2.00
1821,FOO-ORG,45,2018-05-05,2018-11-01,94,0,2018-05-07,180.00,2.00
1822,FOO-ORG,46,2018-05-22,2018-11-18,104,0,2018-05-24,180.00,2.00
1823,FOO-ORG,47,2018-06-23,2018-12-20,124,0,2018-06-25,180.00,2.00
1824,FOO-ORG,48,2018-07-17,2019-01-13,41,0,2018-07-19,180.00,2.00
1825,FOO-ORG,49,2018-08-12,2019-02-08,92,0,2018-08-14,180.00,2.00
1826,FOO-ORG,50,2018-08-28,2019-02-24,89,0,2018-08-30,180.00,2.00
1827,FOO-ORG,51,2018-09-18,2019-03-17,92,0,2018-09-20,180.00,2.00
1828,FOO-ORG,52,2018-10-02,2019-03-31,66,0,2018-10-04,180.00,2.00
1829,FOO-ORG,53,2018-10-20,2019-04-18,52,0,2018-10-22,180.00,2.00
1830,FOO-ORG,54,2018-10-26,2019-04-24,66,0,2018-10-28,180.00,2.00
1831,FOO-ORG,55,2018-11-06,2019-05-05,64,0,2018-11-08,180.00,2.00
1832,FOO-ORG,56,2018-11-20,2019-05-19,50,0,2018-11-22,180.00,2.00
1833,FOO-ORG,57,2018-11-26,2019-05-25,87,0,2018-11-28,180.00,2.00
1834,FOO-ORG,58,2018-12-14,2019-06-12,76,0,2018-12-16,180.00,2.00
1835,FOO-ORG,59,2018-12-23,2019-06-21,93,79,2018-12-25,180.00,2.00
1836,FOO-DAL,1,2014-10-28,2015-10-28,112,0,2015-01-07,0.00,0.00
1837,FOO-DAL,2,2014-11-18,2015-11-18,103,0,2015-01-28,365.00,71.00
